{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
3074;8.60E-05;1.14E-04;0;3.75E-06;0.000114155;0;0.064814815;0;0.271814978;0.165576153;0.325014642;0;0
3075;8.20E-05;1.14E-04;0;2.38E-06;0.000114155;0;0.01962963;0;0.247751698;0.161851537;0.418375487;0;0
3076;7.99E-05;1.14E-04;0;8.30E-06;0.000114155;0;0.004444444;0;0.240675092;0.162867342;0.257707061;0;0
3077;7.96E-05;1.14E-04;0;2.49E-05;0.000114155;0;0.008518519;0;0.238095373;0.192325675;0.074928997;0;0
3078;8.21E-05;1.14E-04;0;6.93E-05;0.000114155;0;0.010740741;0;0.248104119;0.188601059;0.001755849;0;0
3079;8.00E-05;1.14E-04;0;0.000143;0.000114155;0;0.038888889;0;0.215653227;0.189278263;0.015777847;0;0.169428143
3080;7.77E-05;1.14E-04;0;0.00019;0.000114155;0;0.10962963;0;0.221517507;0.242777306;0.14441521;0;0.681136198
3081;8.58E-05;1.14E-04;0;0.000168;0.000114155;0;0.160740741;0;0.254306721;0.242100102;0.183896117;0;0.923050313
3082;8.99E-05;1.14E-04;0;0.000165;0.000114155;0;0.361851852;0;0.315670201;0.238375485;0.108306591;0;1.021455886
3083;9.35E-05;1.14E-04;0;0.000179;0.000114155;0.57944;0.415555556;0;0.326411981;0.186908051;0.031846694;0.538034102;1.033861674
3084;9.65E-05;1.14E-04;0;0.000196;0.000114155;0.68557;0.596296296;0;0.308283465;0.183522036;0.001337349;0.684318379;1.042924869
3085;9.58E-05;1.14E-04;0;0.000195;0.000114155;0.78679;0.731111111;0;0.29546945;0.17133238;0.095930752;0.844508621;1.044847349
3086;9.55E-05;1.14E-04;0;0.000185;0.000114155;0.82586;0.475185185;0;0.284586701;0.176750004;0.389308578;0.91076926;1.037477538
3087;9.62E-05;1.14E-04;0;0.000199;0.000114155;0.79103;0.601851852;0;0.368617875;0.176072802;0.50281143;0.813189222;0.818300651
3088;9.73E-05;1.14E-04;0;0.000216;0.000114155;0.82047;0.30962963;0;0.405720718;0.387360164;0.308053529;0.845461737;0.82034433
3089;9.75E-05;1.14E-04;0;0.000224;0.000114155;0.77386;0.448148148;0;0.4293329;0.389053172;0.089334734;0.77872454;0.836231121
