{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
105;0.000103982;0.000114155;0;0.000168;0.000114155;0.576590077;0.073;0;0.520384292;0.591221271;0;0;0.0001
106;0.000106517;0.000114155;0;0.000165;0.000114155;0.734432234;0.07;0;0.537046739;0.591221271;0;0.232671219;0.0001
107;0.000110167;0.000114155;0;0.000179;0.000114155;0.868298368;0.062;0;0.548380586;0.591221271;0;0.402369925;0.0001
108;0.000112324;0.000114155;0;0.000196;0.000114155;0.861138861;0.06;0;0.560517952;0.591221271;0;0.407415366;0.0001
109;0.000111781;0.000114155;0;0.000195;0.000114155;0.891441891;0.064;0;0.540289009;0.591221271;0;0.482332999;0.0001
110;0.000110901;0.000114155;0;0.000185;0.000114155;0.850649351;0.09;0;0.532437078;0.591221271;0;0.644614748;0.0001
111;0.000110676;0.000114155;0;0.000199;0.000114155;0.751748252;0.169;0;0.556063356;0.591221271;0;0.703711662;0.0001
112;0.000110487;0.000114155;0;0.000216;0.000114155;0.547452547;0.353;0;0.555668644;0.591221271;0;0.670884464;0.0001
113;0.000109253;0.000114155;0;0.000224;0.000114155;0.276889777;0.63;0;0.616411864;0.591221271;0;0.662138503;0.0001
114;0.000108533;0.000114155;0;0.000198;0.000114155;0;0.836;0;0.58467991;0.591221271;0;0.677449904;0.0001
115;0.000109429;0.000114155;0;1.37E-04;0.000114155;0;0.887;0;0.793002789;0.591221271;0;0.64296742;0.0001
116;0.000120857;0.000114155;0;9.07E-05;0.000114155;0;0.872;0;0.784798436;0.591221271;0;0.525322701;0.0001
117;0.000127981;0.000114155;0;6.33E-05;0.000114155;0;0.841;0;0.751318477;0.591221271;0;0.526325423;0.0001
118;0.000124293;0.000114155;0;4.11E-05;0.000114155;0;0.804;0;0.663608032;0.591221271;0;0.410152955;0.0001
119;1.17E-04;0.000114155;0;2.46E-05;0.000114155;0;0.744;0;0.595633144;0.591221271;0;0;0.0001
120;1.10E-04;0.000114155;0;8.08E-06;0.000114155;0;0.623;0;0.572429769;0.591221271;0;0;0.0001
121;1.07E-04;0.000114155;0;6.77E-06;0.000114155;0;0.469;0;0.272632595;0.591221271;0;0;0.0001
122;1.08E-04;0.000114155;0;3.75E-06;0.000114155;0;0.309;0;0.321788222;0.591221271;0;0;0.0001
123;1.07E-04;0.000114155;0;2.38E-06;0.000114155;0;0.206;0;0.298880881;0.591221271;0;0;0.0001
124;1.06E-04;0.000114155;0;8.30E-06;0.000114155;0;0.129;0;0.304900226;0.591221271;0;0;0.0001
125;1.07E-04;0.000114155;0;2.49E-05;0.000114155;0;0.086;0;0.33907093;0.591221271;0;0;0.0001
126;1.08E-04;0.000114155;0;6.93E-05;0.000114155;0;0.045;0;0.415447528;0.591221271;0;0;0.0001
127;1.04E-04;0.000114155;0;0.000143;0.000114155;0;0.034;0;0.366658416;0.591221271;0;0;0.0001
128;0.000105636;0.000114155;0;0.00019;0.000114155;0.273226773;0.04;0;0.423835139;0.591221271;0;0;0.0001
129;0.000108655;0.000114155;0;0.000168;0.000114155;0.564602065;0.033;0;0.479729049;0.591221271;0;0;0.0001
130;0.000110827;0.000114155;0;0.000165;0.000114155;0.747252747;0.02;0;0.506611694;0.591221271;0;0.408927406;0.0001
131;0.000112294;0.000114155;0;0.000179;0.000114155;0.742590743;0.017;0;0.472877991;0.591221271;0;0.454026007;0.0001
132;0.000112584;0.000114155;0;0.000196;0.000114155;0.875457875;0.021;0;0.479517597;0.591221271;0;0.554067389;0.0001
133;0.000111146;0.000114155;0;0.000195;0.000114155;0.8996004;0.029;0;0.441075555;0.591221271;0;0.734008181;0.0001
134;0.000110705;0.000114155;0;0.000185;0.000114155;0.848318348;0.049;0;0.4901607;0.591221271;0;0.734422003;0.0001
135;0.000111292;0.000114155;0;0.000199;0.000114155;0.74025974;0.083;0;0.515986082;0.591221271;0;0.765331296;0.0001
136;0.000110788;0.000114155;0;0.000216;0.000114155;0.447385947;0.147;0;0.479729049;0.591221271;0;0.828001401;0.0001
137;0.000109148;0.000114155;0;0.000224;0.000114155;0.042624043;0.258;0;0.481462958;0.591221271;0;0.797673049;0.0001
138;0.000102201;0.000114155;0;0.000198;0.000114155;0;0.357;0;0.544081054;0.591221271;0;0.858496872;0.0001
139;0.000103122;0.000114155;0;1.37E-04;0.000114155;0;0.338;0;0.70047123;0.591221271;0;0.839914689;0.0001
140;0.000111159;0.000114155;0;9.07E-05;0.000114155;0;0.274;0;0.6983849;0.591221271;0;0.803832625;0.0001
141;0.000114639;0.000114155;0;6.33E-05;0.000114155;0;0.237;0;0.606459506;0.591221271;0;0.722039186;0.0001
142;0.000110133;0.000114155;0;4.11E-05;0.000114155;0;0.196;0;0.493332485;0.591221271;0;0.514459883;0.0001
143;1.11E-04;0.000114155;0;2.46E-05;0.000114155;0;0.106;0;0.378147328;0.591221271;0;0;0.0001
144;1.09E-04;0.000114155;0;8.08E-06;0.000114155;0;0.05;0;0.430418356;0.591221271;0;0;0.0001
145;1.07E-04;0.000114155;0;6.77E-06;0.000114155;0;0.025;0;0.312991804;0.591221271;0;0;0.0001
146;1.08E-04;0.000114155;0;3.75E-06;0.000114155;0;0.015;0;0.287293291;0.591221271;0;0;0.0001
147;1.06E-04;0.000114155;0;2.38E-06;0.000114155;0;0.012;0;0.254856498;0.591221271;0;0;0.0001
148;1.03E-04;0.000114155;0;8.30E-06;0.000114155;0;0.008;0;0.250134062;0.591221271;0;0;0.0001
149;1.05E-04;0.000114155;0;2.49E-05;0.000114155;0;0.006;0;0.298218331;0.591221271;0;0;0.0001
150;1.08E-04;0.000114155;0;6.93E-05;0.000114155;0;0.005;0;0.359821456;0.591221271;0;0;0.0001
151;1.06E-04;0.000114155;0;0.000143;0.000114155;0;0.024;0;0.399687277;0.591221271;0;0;0.0001
152;0.000105294;0.000114155;0;0.00019;0.000114155;0.146353646;0.064;0;0.504031975;0.591221271;0;0;0.0001
153;0.00010686;0.000114155;0;0.000168;0.000114155;0.520812521;0.09;0;0.499859315;0.591221271;0;0;0.0001
154;0.000109773;0.000114155;0;0.000165;0.000114155;0.724608725;0.087;0;0.500846094;0.591221271;0;0.456986423;0.0001
155;0.000110472;0.000114155;0;0.000179;0.000114155;0.834998335;0.07;0;0.489554535;0.591221271;0;0.632812873;0.0001
156;0.000113743;0.000114155;0;0.000196;0.000114155;0.871295371;0.037;0;0.473667414;0.591221271;0;0.729360646;0.0001
157;0.000110189;0.000114155;0;0.000195;0.000114155;0.86996337;0.007;0;0.384519094;0.591221271;0;0.836818985;0.0001
158;0.000110694;0.000114155;0;0.000185;0.000114155;0.837162837;0;0;0.428092379;0.591221271;0;0.819955753;0.0001
159;0.000107158;0.000114155;0;0.000199;0.000114155;0.73026973;0;0;0.435577794;0.591221271;0;0.886668577;0.0001
