{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
144;1.15E-04;0.000114155;0;8.08E-06;0.000114155;0;0.023;0;1;0.207901347;0;0;0.0001
145;1.05E-04;0.000114155;0;6.77E-06;0.000114155;0;0.015;0;1;0.181490427;0;0;0.0001
146;9.58E-05;0.000114155;0;3.75E-06;0.000114155;0;0.016;0;1;0.181151825;0;0;0.0001
147;9.24E-05;0.000114155;0;2.38E-06;0.000114155;0;0.023;0;1;0.181829028;0;0;0.0001
148;9.08E-05;0.000114155;0;8.30E-06;0.000114155;0;0.027;0;1;0.189616863;0;0;0.0001
149;9.09E-05;0.000114155;0;2.49E-05;0.000114155;0;0.024;0;1;0.215011979;0;0;0.0001
150;8.68E-05;0.000114155;0;6.93E-05;0.000114155;0;0.014;0;1;0.216704986;0;0;0.0001
151;8.34E-05;0.000114155;0;0.000143;0.000114155;0;0.003;0;1;0.219075198;0;0;0.0001
152;9.60E-05;0.000114155;0;0.00019;0.000114155;0.3564;0;0;1;0.252935353;0;0;0.0001
153;0.000103473;0.000114155;0;0.000168;0.000114155;0.6722;0;0;1;0.255305563;0;0;0.0001
154;0.000109843;0.000114155;0;0.000165;0.000114155;0.855;0.001;0;1;0.254289758;0;0.233797261;0.0001
155;0.000111807;0.000114155;0;0.000179;0.000114155;0.9486;0.093;0;1;0.223815619;0;0.244205536;0.0001
156;0.000112858;0.000114155;0;0.000196;0.000114155;0.9082;0.21;0;1;0.219413799;0;0.511125927;0.0001
157;0.000112687;0.000114155;0;0.000195;0.000114155;0.901;0.307;0;1;0.195034488;0;0.560074451;0.0001
158;0.000108481;0.000114155;0;0.000185;0.000114155;0.8898;0.38;0;1;0.213657572;0;0.713263142;0.0001
159;0.000111416;0.000114155;0;0.000199;0.000114155;0.7916;0.431;0;1;0.23498947;0;0.772156939;0.0001
160;0.000113835;0.000114155;0;0.000216;0.000114155;0.5768;0.478;0;1;0.231603455;0;0.839181043;0.0001
161;0.0001135;0.000114155;0;0.000224;0.000114155;0.155;0.495;0;1;0.471333347;0;0.662814494;0.0001
162;0.000113445;0.000114155;0;0.000198;0.000114155;0;0.429;0;1;0.736119752;0;0.411043513;0.0001
163;0.000116506;0.000114155;0;1.37E-04;0.000114155;0;0.286;0;1;0.892553664;0;0.343778648;0.0001
164;0.000145893;0.000114155;0;9.07E-05;0.000114155;0;0.226;0;1;0.884427226;0;0.387226713;0.0001
165;0.000155615;0.000114155;0;6.33E-05;0.000114155;0;0.213;0;1;0.885781633;0;0.454315637;0.0001
166;0.000148438;0.000114155;0;4.11E-05;0.000114155;0;0.203;0;1;0.87189897;0;0.238010575;0.0001
167;0.000135117;0.000114155;0;2.46E-05;0.000114155;0;0.156;0;1;0.323364473;0;0;0.0001
168;1.21E-04;0.000114155;0;8.08E-06;0.000114155;0;0.107;0;1;0.208239948;0;0;0.0001
169;9.84E-05;0.000114155;0;6.77E-06;0.000114155;0;0.091;0;1;0.176072802;0;0;0.0001
170;9.09E-05;0.000114155;0;3.75E-06;0.000114155;0;0.082;0;1;0.1757342;0;0;0.0001
171;8.81E-05;0.000114155;0;2.38E-06;0.000114155;0;0.064;0;1;0.191309872;0;0;0.0001
172;8.65E-05;0.000114155;0;8.30E-06;0.000114155;0;0.049;0;1;0.188601059;0;0;0.0001
173;8.71E-05;0.000114155;0;2.49E-05;0.000114155;0;0.037;0;1;0.190971269;0;0;0.0001
174;8.68E-05;0.000114155;0;6.93E-05;0.000114155;0;0.029;0;1;0.196388894;0;0;0.0001
175;8.47E-05;0.000114155;0;0.000143;0.000114155;0;0.017;0;1;0.227540236;0;0;0.0001
176;9.55E-05;0.000114155;0;0.00019;0.000114155;0.3708;0.014;0;1;0.18893966;0;0;0.0001
177;0.00010635;0.000114155;0;0.000168;0.000114155;0.6826;0.016;0;1;0.179797418;0;0;0.0001
178;0.000111997;0.000114155;0;0.000165;0.000114155;0.9338;0.02;0;1;0.182844832;0;0.245224139;0.0001
179;0.000115036;0.000114155;0;0.000179;0.000114155;0.9134;0.02;0;1;0.158465522;0;0.569177061;0.0001
