{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
693;0.000143777;0.000114155;0;6.33E-05;0.000114155;0.22367;0.029;0;0.726860486;0.891537858;0;0.174725604;0.0001
694;0.000140586;0.000114155;0;4.11E-05;0.000114155;0.08743;0.072;0;0.684203494;0.890522055;0;0.099639645;0.0001
695;0.000132173;0.000114155;0;2.46E-05;0.000114155;0;0.148;0;0.695382276;0.62573565;0;0;0.0001
696;0.000119;0.000114155;0;8.08E-06;0.000114155;0;0.239;0;0.669359537;0.503839094;0;0;0.0001
697;1.06E-04;0.000114155;0;6.77E-06;0.000114155;0;0.277;0;0.66424239;0.453666805;0;0;0.0001
698;9.79E-05;0.000114155;0;3.75E-06;0.000114155;0;0.285;0;0.646099776;0.440554463;0;0;0.0001
699;9.38E-05;0.000114155;0;2.38E-06;0.000114155;0;0.285;0;0.611562556;0.440630647;0;0;0.0001
700;8.99E-05;0.000114155;0;8.30E-06;0.000114155;0;0.288;0;0.619273518;0.450035305;0;0;0.0001
701;8.72E-05;0.000114155;0;2.49E-05;0.000114155;0;0.298;0;0.637768553;0.453632958;0;0;0.0001
702;8.35E-05;0.000114155;0;6.93E-05;0.000114155;0;0.253;0;0.644055737;0.445972087;0;0;0.0001
703;0.0000779;0.000114155;0;0.000143;0.000114155;0;0.197;0;0.610011904;0.437634028;0;0;0.0001
704;0.0000795;0.000114155;0;0.00019;0.000114155;0;0.28;0;0.639925367;0.456654968;0;0;0.0001
705;0.0000889;0.000114155;0;0.000168;0.000114155;0;0.43;0;0.624052343;0.414905402;0;0;0.0001
706;0.000101423;0.000114155;0;0.000165;0.000114155;0.03281;0.462;0;0.614142274;0.493046174;0;0.040021064;0.0001
707;0.000110299;0.000114155;0;0.000179;0.000114155;0.22229;0.439;0;0.612859464;0.488195705;0;0.161416225;0.0001
708;0.000116332;0.000114155;0;0.000196;0.000114155;0.3989;0.409;0;0.6015961;0.487103716;0;0.318082789;0.0001
709;0.000116858;0.000114155;0;0.000195;0.000114155;0.59541;0.373;0;0.548620232;0.577730417;0;0.584105153;0.0001
710;0.000119664;0.000114155;0;0.000185;0.000114155;0.69516;0.347;0;0.565621003;0.584299284;0;0.724643517;0.0001
711;0.000123407;0.000114155;0;0.000199;0.000114155;0.64558;0.337;0;0.597155601;0.579762027;0;0.698778511;0.0001
712;0.000125;0.000114155;0;0.000216;0.000114155;0.71475;0.305;0;0.629084909;0.543531663;0;0.781340024;0.0001
713;0.000127264;0.000114155;0;0.000224;0.000114155;0.59;0.273;0;0.641616987;0.578458416;0;0.588317897;0.0001
714;0.000127879;0.000114155;0;0.000198;0.000114155;0.70825;0.327;0;0.645056611;0.770394695;0;0.810220033;0.0001
715;0.000125442;0.000114155;0;0.000137;0.000114155;0.57157;0.376;0;0.725930096;0.864542845;0;0.525560408;0.0001
716;0.000149435;0.000114155;0;9.07E-05;0.000114155;0.45537;0.385;0;0.750571346;0.881896181;0;0.447314892;0.0001
717;0.000156031;0.000114155;0;6.33E-05;0.000114155;0.34333;0.392;0;0.731568826;0.884918206;0;0.323369369;0.0001
718;0.0001522;0.000114155;0;4.11E-05;0.000114155;0.18147;0.379;0;0.690843099;0.877045713;0;0.201179155;0.0001
719;0.000143;0.000114155;0;2.46E-05;0.000114155;0;0.337;0;0.65678517;0.865457076;0;0;0.0001
720;0.000131;0.000114155;0;8.08E-06;0.000114155;0;0.283;0;0.658307627;0.57776428;0;0;0.0001
721;1.15E-04;0.000114155;0;6.77E-06;0.000114155;0;0.242;0;0.642730636;0.459245267;0;0;0.0001
722;1.06E-04;0.000114155;0;3.75E-06;0.000114155;0;0.241;0;0.581832351;0.455571446;0;0;0.0001
723;1.00E-04;0.000114155;0;2.38E-06;0.000114155;0;0.275;0;0.591897485;0.442315191;0;0;0.0001
724;9.53E-05;0.000114155;0;8.30E-06;0.000114155;0;0.339;0;0.587809405;0.442729977;0;0;0.0001
725;9.16E-05;0.000114155;0;2.49E-05;0.000114155;0;0.393;0;0.604471852;0.440334377;0;0;0.0001
726;8.82E-05;0.000114155;0;6.93E-05;0.000114155;0;0.334;0;0.579520472;0.472086736;0;0;0.0001
727;8.38E-05;0.000114155;0;0.000143;0.000114155;0;0.232;0;0.502199388;0.478393186;0;0;0.0001
728;8.77E-05;0.000114155;0;0.00019;0.000114155;0;0.443;0;0.549000847;0.472298358;0;0;0.0001
729;0.0000971;0.000114155;0;0.000168;0.000114155;0;0.58;0;0.5532017;0.472840125;0;0;0.0001
730;0.000103;0.000114155;0;0.000165;0.000114155;0.11837;0.615;0;0.535369217;0.485258334;0;0.138772729;0.0001
731;0.0001102;0.000114155;0;0.000179;0.000114155;0.26029;0.576;0;0.575376005;0.463359281;0;0.229573873;0.0001
732;0.000115593;0.000114155;0;0.000196;0.000114155;0.29916;0.502;0;0.555978775;0.503136487;0;0.195355657;0.0001
733;0.00011791;0.000114;0;0.000195;0.000114155;0.22564;0.428;0;0.531788624;0.484039366;0;0.081105639;0.0001
734;0.000122111;0.000114;0;0.000185;0.000114155;0.38275;0.379;0;0.567256234;0.48823802;0;0.186310649;0.0001
735;0.000122;0.000114;0;0.000199;0.000114155;0.35323;0.358;0;0.594350333;0.486257206;0;0.159629939;0.0001
736;0.000123;0.000114;0;0.000216;0.000114155;0.44495;0.344;0;0.618300838;0.48690902;0;0.301851336;0.0001
737;0.000126;0.000114155;0;0.000224;0.000114155;0.325;0.337;0;0.629747459;0.450568608;0;0.153321149;0.0001
738;0.000126463;0.000114155;0;0.000198;0.000114155;0.28419;0.344;0;0.634653154;0.716184586;0;0.120558808;0.0001
739;0.000127993;0.000114155;0;0.000137;0.000114155;0.3752;0.344;0;0.709084391;0.840874611;0;0.24533036;0.0001
740;0.000149;0.000114155;0;9.07E-05;0.000114155;0.397;0.288;0;0.744946713;0.879288943;0;0.346983448;0.0001
741;0.000153;0.000114155;0;6.33E-05;0.000114155;0.25655;0.279;0;0.741070085;0.875902928;0;0.220322357;0.0001
742;0.000151;0.000114155;0;4.11E-05;0.000114155;0.13882;0.337;0;0.678748023;0.863425466;0;0.150946318;0.0001
743;0.000142;0.000114155;0;2.46E-05;0.000114155;0;0.334;0;0.604105335;0.586220851;0;0;0.0001
744;1.28E-04;0.000114155;0;8.08E-06;0.000114155;0;0.308;0;0.653655675;0.429295963;0;0;0.0001
745;1.19E-04;0.000114155;0;6.77E-06;0.000114155;0;0.303;0;0.48518452;0.163883146;0;0;0.0001
746;1.09E-04;0.000114155;0;3.75E-06;0.000114155;0;0.291;0;0.469649818;0.167607763;0;0;0.0001
747;1.02E-04;0.000114155;0;2.38E-06;0.000114155;0;0.283;0;0.464039283;0.166253357;0;0;0.0001
748;9.79E-05;0.000114155;0;8.30E-06;0.000114155;0;0.28;0;0.470467436;0.168284966;0;0;0.0001
749;9.39E-05;0.000114155;0;2.49E-05;0.000114155;0;0.255;0;0.471454213;0.189278263;0;0;0.0001
750;9.10E-05;0.000114155;0;6.93E-05;0.000114155;0;0.259;0;0.432434201;0.189955465;0;0;0.0001
751;8.61E-05;0.000114155;0;0.000143;0.000114155;0;0.2;0;0.424384915;0.198759106;0;0;0.0001
752;9.36E-05;0.000114155;0;0.00019;0.000114155;0;0.271;0;0.489075243;0.189278263;0;0;0.0001
753;1.13E-04;0.000114155;0;0.000168;0.000114155;0;0.416;0;0.547661648;0.21535058;0;0;0.0001
754;0.000122;0.000114155;0;0.000165;0.000114155;0.03484;0.442;0;0.596605824;0.217720791;0;0.04078514;0.0001
755;0.000129;0.000114155;0;0.000179;0.000114155;0.12883;0.402;0;0.633567699;0.207562745;0;0.085576516;0.0001
756;0.000137;0.000114155;0;0.000196;0.000114155;0.29015;0.355;0;0.595379401;0.228217439;0;0.187539365;0.0001
757;0.000133;0.000114155;0;0.000195;0.000114155;0.22224;0.344;0;0.645070709;0.259368781;0;0.065617611;0.0001
758;0.00014;0.000114155;0;0.000185;0.000114155;0.33582;0.366;0;0.592616424;0.224492823;0;0.128127291;0.0001
759;0.000147;0.000114155;0;0.000199;0.000114155;0.38337;0.392;0;0.590826126;0.436118785;0;0.128323473;0.0001
760;0.000149;0.000114155;0;0.000216;0.000114155;0.44956;0.325;0;0.571640347;0.423251928;0;0.13485942;0.0001
761;0.00014;0.000114155;0;0.000224;0.000114155;0.304;0.172;0;0.555851904;0.427992349;0;0.045111462;0.0001
762;0.000132;0.000114155;0;0.000198;0.000114155;0.12011;0.084;0;0.540754204;0.666029232;0;0.001342296;0.0001
763;0.00013;0.000114155;0;0.000137;0.000114155;0.10022;0.043;0;0.568722305;0.864449736;0;0;0.0001
764;0.000152;0.000114155;0;9.07E-05;0.000114155;0.15689;0.025;0;0.722560954;0.869190158;0;0.042746957;0.0001
765;0.000157;0.000114155;0;6.33E-05;0.000114155;0.06786;0.023;0;0.713454406;0.873253376;0;0.018275873;0.0001
766;0.000161;0.000114155;0;4.11E-05;0.000114155;0.00527;0.033;0;0.617229479;0.880702611;0;0.001208066;0.0001
767;0.000152;0.000114155;0;2.46E-05;0.000114155;0;0.05;0;0.625321057;0.359256236;0;0;0.0001
768;1.35E-04;0.000114155;0;8.08E-06;0.000114155;0;0.071;0;0.517184313;0.189616863;0;0;0.0001
769;1.24E-04;0.000114155;0;6.77E-06;0.000114155;0;0.097;0;0.605247178;0.234312267;0;0;0.0001
