{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
80;8.45E-05;0.000114155;0;0.00019;0.000114155;0.115376925;0.013;0;0.708985712;0.25056514;0;0;0.0001
81;9.14E-05;0.000114155;0;0.000168;0.000114155;0.300539892;0;0;0.707350481;0.46557712;0;0;0.0001
82;9.76E-05;0.000114155;0;0.000165;0.000114155;0.332133573;0;0;0.690998164;0.497405665;0;0.159311321;0.0001
83;9.98E-05;0.000114155;0;0.000179;0.000114155;0.438712258;0;0;0.69536818;0.509256719;0;0.365975846;0.0001
84;1.00E-04;0.000114155;0;0.000196;0.000114155;0.229354129;0.001;0;0.70011881;0.512981335;0;0.353334433;0.0001
85;9.68E-05;0.000114155;0;0.000195;0.000114155;0.460507898;0.001;0;0.672418548;0.523477983;0;0.421993974;0.0001
86;9.73E-05;0.000114155;0;0.000185;0.000114155;0.382423515;0.001;0;0.708337258;0.497067064;0;0.39709317;0.0001
87;9.99E-05;0.000114155;0;0.000199;0.000114155;0.342231554;0.002;0;0.712552209;0.495374056;0;0.508842911;0.0001
88;1.01E-04;0.000114155;0;0.000216;0.000114155;0.109878024;0.003;0;0.729003205;0.499775875;0;0.546949478;0.0001
89;1.01E-04;0.000114155;0;0.000224;0.000114155;0.063187363;0.033;0;0.691562037;0.498760071;0;0.382185679;0.0001
90;9.99E-05;0.000114155;0;0.000198;0.000114155;0.0114977;0.105;0;0.715413864;0.741537377;0;0.63624682;0.0001
91;1.02E-04;0.000114155;0;1.37E-04;0.000114155;0;0.281;0;0.785320019;0.877316595;0;0.621582434;0.0001
92;1.24E-04;0.000114155;0;9.07E-05;0.000114155;0;0.29;0;0.897840876;0.880364008;0;0.405462896;0.0001
93;1.36E-04;0.000114155;0;6.33E-05;0.000114155;0;0.184;0;0.826454555;0.878671;0;0.26737109;0.0001
94;1.29E-04;0.000114155;0;4.11E-05;0.000114155;0;0.084;0;0.737559976;0.878332399;0;0.063649861;0.0001
95;1.16E-04;0.000114155;0;2.46E-05;0.000114155;0;0.043;0;0.716428836;0.602710745;0;0;0.0001
96;1.02E-04;0.000114155;0;8.08E-06;0.000114155;0;0.023;0;0.712524016;0.448647043;0;0;0.0001
97;9.46E-05;0.000114155;0;6.77E-06;0.000114155;0;0.015;0;0.545222898;0.22618583;0;0;0.0001
98;9.05E-05;0.000114155;0;3.75E-06;0.000114155;0;0.007;0;0.514083011;0.224831423;0;0;0.0001
99;8.80E-05;0.000114155;0;2.38E-06;0.000114155;0;0.003;0;0.517311184;0.225847229;0;0;0.0001
100;8.49E-05;0.000114155;0;8.30E-06;0.000114155;0;0.004;0;0.482449736;0.219413799;0;0;0.0001
101;8.40E-05;0.000114155;0;2.49E-05;0.000114155;0;0.005;0;0.482943126;0.217382191;0;0;0.0001
102;8.46E-05;0.000114155;0;6.93E-05;0.000114155;0;0.007;0;0.510854838;0.220429604;0;0;0.0001
103;8.11E-05;0.000114155;0;0.000143;0.000114155;0.029394121;0.03;0;0.418534731;0.22178401;0;0;0.0001
104;8.90E-05;0.000114155;0;0.00019;0.000114155;0.102679464;0.064;0;0.455820834;0.251580946;0;0;0.0001
105;9.68E-05;0.000114155;0;0.000168;0.000114155;0.182763447;0.084;0;0.520384292;0.249549336;0;0;0.0001
106;0.000101805;0.000114155;0;0.000165;0.000114155;0.362527495;0.107;0;0.537046739;0.253612554;0;0.064266303;0.0001
107;0.000106105;0.000114155;0;0.000179;0.000114155;0.350929814;0.155;0;0.548380586;0.249549336;0;0.162497721;0.0001
108;0.000103912;0.000114155;0;0.000196;0.000114155;0.292841432;0.223;0;0.560517952;0.253951157;0;0.197001137;0.0001
109;0.000100316;0.000114155;0;0.000195;0.000114155;0.330733853;0.31;0;0.540289009;0.249210734;0;0.235020881;0.0001
