{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
6913;8.86E-05;0.000114;0;6.77E-06;0.000114155;0;0.043246756;0;0.30879095;0.369414282;0;0;0.0001
6914;8.41E-05;0.000114155;0;3.75E-06;0.000114155;0;0.034597405;0;0.32095651;0.370091485;0;0;0.0001
6915;8.13E-05;0.000114155;0;2.38E-06;0.000114155;0;0.027389612;0;0.313456999;0.394470796;0;0;0.0001
6916;8.04E-05;0.000114155;0;8.30E-06;0.000114155;0;0.023064937;0;0.307804172;0.1757342;0;0;0.0001
6917;8.00E-05;0.000114155;0;2.49E-05;0.000114155;0;0.018740261;0;0.316995303;0.172348184;0;0;0.0001
6918;8.00E-05;0.000114155;0;6.93E-05;0.000114155;0;0.014415585;0;0.341678843;0.176750004;0;0;0.0001
6919;7.61E-05;0.000114155;0;0.000143;0.000114155;0;0.02018182;0;0.364938604;0.183522036;0;0;0.0001
6920;8.20E-05;0.000114155;0;0.00019;0.000114155;0;0.070636369;0;0.429121447;0.200113512;0;0;0.0001
6921;9.14E-05;0.000114155;0;0.000168;0.000114155;0;0.100909098;0;0.447545998;0.198081901;0;0;0.0001
6922;9.84E-05;0.000114155;0;0.000165;0.000114155;0;0.123974035;0;0.427739959;0.193341481;0;0;0.0001
6923;0.000101652;0.000114155;0;0.000179;0.000114155;0.02807;0.144155855;0;0.431348745;0.157449717;0;0;0.0001
6924;0.000103403;0.000114;0;0.000196;0.000114155;0.25037;0.167220791;0;0.437509059;0.156095311;0;0.090203171;0.0001
6925;0.000100286;0.000114;0;0.000195;0.000114155;0.40601;0.185961052;0;0.382348182;0.152032092;0;0.17016682;0.0001
6926;9.85E-05;0.000114;0;0.000185;0.000114155;0.52485;0.194610404;0;0.407158594;0.159142725;0;0.26970973;0.0001
6927;9.84E-05;0.000114;0;0.000199;0.000114155;0.50531;0.193168845;0;0.418492442;0.154740905;0;0.211421836;0.0001
6928;9.71E-05;0.000114;0;0.000216;0.000114155;0.37065;0.183077935;0;0.470171401;0.158465522;0;0.044665191;0.0001
